date,rate,asset,rate_type,protocol
2022-05-07 00:00:00+00:00,0.018208326512912897,WETH,supply,aave_arbitrum
2022-05-08 00:00:00+00:00,0.016434315375277907,WETH,supply,aave_arbitrum
2022-05-09 00:00:00+00:00,0.02022171178278384,WETH,supply,aave_arbitrum
2022-05-10 00:00:00+00:00,0.014452660775826324,WETH,supply,aave_arbitrum
2022-05-11 00:00:00+00:00,0.020782165749703256,WETH,supply,aave_arbitrum
2022-05-12 00:00:00+00:00,0.014866871710333148,WETH,supply,aave_arbitrum
2022-05-13 00:00:00+00:00,0.017687235313115827,WETH,supply,aave_arbitrum
2022-05-14 00:00:00+00:00,0.01796758334369647,WETH,supply,aave_arbitrum
2022-05-15 00:00:00+00:00,0.01389070733698036,WETH,supply,aave_arbitrum
2022-05-16 00:00:00+00:00,0.016782811551403043,WETH,supply,aave_arbitrum
2022-05-17 00:00:00+00:00,0.015525446371180994,WETH,supply,aave_arbitrum
2022-05-18 00:00:00+00:00,0.014723102879904538,WETH,supply,aave_arbitrum
2022-05-19 00:00:00+00:00,0.01861556301928502,WETH,supply,aave_arbitrum
2022-05-20 00:00:00+00:00,0.013706170698212467,WETH,supply,aave_arbitrum
2022-05-21 00:00:00+00:00,0.01628626336392052,WETH,supply,aave_arbitrum
2022-05-22 00:00:00+00:00,0.016372750926389866,WETH,supply,aave_arbitrum
2022-05-23 00:00:00+00:00,0.014531843418541928,WETH,supply,aave_arbitrum
2022-05-24 00:00:00+00:00,0.016198296742204125,WETH,supply,aave_arbitrum
2022-05-25 00:00:00+00:00,0.014729623123061744,WETH,supply,aave_arbitrum
2022-05-26 00:00:00+00:00,0.01645586460874628,WETH,supply,aave_arbitrum
2022-05-27 00:00:00+00:00,0.01517911987763881,WETH,supply,aave_arbitrum
2022-05-28 00:00:00+00:00,0.014916677889591543,WETH,supply,aave_arbitrum
2022-05-29 00:00:00+00:00,0.015459739361184808,WETH,supply,aave_arbitrum
2022-05-30 00:00:00+00:00,0.013336102338775047,WETH,supply,aave_arbitrum
2022-05-31 00:00:00+00:00,0.01594536559540234,WETH,supply,aave_arbitrum
2022-06-01 00:00:00+00:00,0.013885707902636744,WETH,supply,aave_arbitrum
2022-06-02 00:00:00+00:00,0.016742546991540375,WETH,supply,aave_arbitrum
2022-06-03 00:00:00+00:00,0.01548188096163319,WETH,supply,aave_arbitrum
2022-06-04 00:00:00+00:00,0.012939233800671121,WETH,supply,aave_arbitrum
2022-06-05 00:00:00+00:00,0.014712661094252108,WETH,supply,aave_arbitrum
2022-06-06 00:00:00+00:00,0.015334441145791593,WETH,supply,aave_arbitrum
2022-06-07 00:00:00+00:00,0.011993659593055862,WETH,supply,aave_arbitrum
2022-06-08 00:00:00+00:00,0.014527815812949575,WETH,supply,aave_arbitrum
2022-06-09 00:00:00+00:00,0.013704697496540507,WETH,supply,aave_arbitrum
2022-06-10 00:00:00+00:00,0.015458833392135142,WETH,supply,aave_arbitrum
2022-06-11 00:00:00+00:00,0.013307805323385368,WETH,supply,aave_arbitrum
2022-06-12 00:00:00+00:00,0.014859918358116687,WETH,supply,aave_arbitrum
2022-06-13 00:00:00+00:00,0.014416335263500243,WETH,supply,aave_arbitrum
