date,rate,asset,rate_type,protocol
2022-03-06 00:00:00+00:00,0.0817964471166206,USDT,borrow,aave_arbitrum
2022-03-07 00:00:00+00:00,0.07644241367291833,USDT,borrow,aave_arbitrum
2022-03-08 00:00:00+00:00,0.07614393371891034,USDT,borrow,aave_arbitrum
2022-03-09 00:00:00+00:00,0.07775460489209308,USDT,borrow,aave_arbitrum
2022-03-10 00:00:00+00:00,0.08625707798687055,USDT,borrow,aave_arbitrum
2022-03-11 00:00:00+00:00,0.06787234134600063,USDT,borrow,aave_arbitrum
2022-03-12 00:00:00+00:00,0.047004744236049265,USDT,borrow,aave_arbitrum
2022-03-13 00:00:00+00:00,0.07073179008889358,USDT,borrow,aave_arbitrum
2022-03-14 00:00:00+00:00,0.06362628866843165,USDT,borrow,aave_arbitrum
2022-03-15 00:00:00+00:00,0.060231382894493264,USDT,borrow,aave_arbitrum
2022-03-16 00:00:00+00:00,0.05777570279750951,USDT,borrow,aave_arbitrum
2022-03-17 00:00:00+00:00,0.062061465477934834,USDT,borrow,aave_arbitrum
2022-03-18 00:00:00+00:00,0.056858704244872535,USDT,borrow,aave_arbitrum
2022-03-19 00:00:00+00:00,0.05964561754923683,USDT,borrow,aave_arbitrum
2022-03-20 00:00:00+00:00,0.06061318532711196,USDT,borrow,aave_arbitrum
2022-03-21 00:00:00+00:00,0.05372234991155149,USDT,borrow,aave_arbitrum
2022-03-22 00:00:00+00:00,0.0370993979299547,USDT,borrow,aave_arbitrum
2022-03-23 00:00:00+00:00,0.045547899314597906,USDT,borrow,aave_arbitrum
2022-03-24 00:00:00+00:00,0.047436504537643184,USDT,borrow,aave_arbitrum
2022-03-25 00:00:00+00:00,0.04635209184153643,USDT,borrow,aave_arbitrum
2022-03-26 00:00:00+00:00,0.0489940806428023,USDT,borrow,aave_arbitrum
2022-03-27 00:00:00+00:00,0.0479684403912709,USDT,borrow,aave_arbitrum
2022-03-28 00:00:00+00:00,0.047576915926288724,USDT,borrow,aave_arbitrum
2022-03-29 00:00:00+00:00,0.05069911804101211,USDT,borrow,aave_arbitrum
2022-03-30 00:00:00+00:00,0.05434909142699729,USDT,borrow,aave_arbitrum
2022-03-31 00:00:00+00:00,0.04802501544605362,USDT,borrow,aave_arbitrum
2022-04-01 00:00:00+00:00,0.043055211696723286,USDT,borrow,aave_arbitrum
2022-04-02 00:00:00+00:00,0.047928440750475684,USDT,borrow,aave_arbitrum
2022-04-03 00:00:00+00:00,0.05206980013713123,USDT,borrow,aave_arbitrum
2022-04-04 00:00:00+00:00,0.043806375805398666,USDT,borrow,aave_arbitrum
2022-04-05 00:00:00+00:00,0.04609647971658768,USDT,borrow,aave_arbitrum
2022-04-06 00:00:00+00:00,0.04177997021088476,USDT,borrow,aave_arbitrum
2022-04-07 00:00:00+00:00,0.059589931068538195,USDT,borrow,aave_arbitrum
2022-04-08 00:00:00+00:00,0.028607525441903463,USDT,borrow,aave_arbitrum
2022-04-09 00:00:00+00:00,0.050772699000711505,USDT,borrow,aave_arbitrum
2022-04-10 00:00:00+00:00,0.03919013359966099,USDT,borrow,aave_arbitrum
2022-04-11 00:00:00+00:00,0.04341937232160143,USDT,borrow,aave_arbitrum
2022-04-12 00:00:00+00:00,0.04055053515125449,USDT,borrow,aave_arbitrum
2022-04-13 00:00:00+00:00,0.0462110682371998,USDT,borrow,aave_arbitrum
2022-04-14 00:00:00+00:00,0.039423452748545224,USDT,borrow,aave_arbitrum
2022-04-15 00:00:00+00:00,0.04147560893233867,USDT,borrow,aave_arbitrum
2022-04-16 00:00:00+00:00,0.04362594715681849,USDT,borrow,aave_arbitrum
2022-04-17 00:00:00+00:00,0.04333835988392457,USDT,borrow,aave_arbitrum
2022-04-18 00:00:00+00:00,0.042808310590875975,USDT,borrow,aave_arbitrum
2022-04-19 00:00:00+00:00,0.03985594199321386,USDT,borrow,aave_arbitrum
2022-04-20 00:00:00+00:00,0.043448008546513185,USDT,borrow,aave_arbitrum
2022-04-21 00:00:00+00:00,0.04164483213845534,USDT,borrow,aave_arbitrum
2022-04-22 00:00:00+00:00,0.043212758134574654,USDT,borrow,aave_arbitrum
2022-04-23 00:00:00+00:00,0.04672795268722612,USDT,borrow,aave_arbitrum
2022-04-24 00:00:00+00:00,0.03881698112633695,USDT,borrow,aave_arbitrum
2022-04-25 00:00:00+00:00,0.0461904481496452,USDT,borrow,aave_arbitrum
2022-04-26 00:00:00+00:00,0.04637143493194632,USDT,borrow,aave_arbitrum
2022-04-27 00:00:00+00:00,0.04444045548853387,USDT,borrow,aave_arbitrum
2022-04-28 00:00:00+00:00,0.045004794131881715,USDT,borrow,aave_arbitrum
2022-04-29 00:00:00+00:00,0.04802089166918498,USDT,borrow,aave_arbitrum
2022-04-30 00:00:00+00:00,0.04632620629866043,USDT,borrow,aave_arbitrum
2022-05-01 00:00:00+00:00,0.047930091700463764,USDT,borrow,aave_arbitrum
2022-05-02 00:00:00+00:00,0.04836204035292508,USDT,borrow,aave_arbitrum
2022-05-03 00:00:00+00:00,0.04626163510121692,USDT,borrow,aave_arbitrum
2022-05-04 00:00:00+00:00,0.0465361191129278,USDT,borrow,aave_arbitrum
2022-05-05 00:00:00+00:00,0.046781042054075364,USDT,borrow,aave_arbitrum
2022-05-06 00:00:00+00:00,0.04873533598290159,USDT,borrow,aave_arbitrum
2022-05-07 00:00:00+00:00,0.047236994731211734,USDT,borrow,aave_arbitrum
2022-05-08 00:00:00+00:00,0.046426512454984706,USDT,borrow,aave_arbitrum
2022-05-09 00:00:00+00:00,0.051766997227969104,USDT,borrow,aave_arbitrum
2022-05-10 00:00:00+00:00,0.0383447760164469,USDT,borrow,aave_arbitrum
2022-05-11 00:00:00+00:00,0.05357575405052352,USDT,borrow,aave_arbitrum
2022-05-12 00:00:00+00:00,0.03915183704405511,USDT,borrow,aave_arbitrum
2022-05-13 00:00:00+00:00,0.04708939144412868,USDT,borrow,aave_arbitrum
2022-05-14 00:00:00+00:00,0.05403256129127874,USDT,borrow,aave_arbitrum
2022-05-15 00:00:00+00:00,0.043051157259673484,USDT,borrow,aave_arbitrum
2022-05-16 00:00:00+00:00,0.05093178494297752,USDT,borrow,aave_arbitrum
2022-05-17 00:00:00+00:00,0.04743291688534237,USDT,borrow,aave_arbitrum
2022-05-18 00:00:00+00:00,0.04646956718897343,USDT,borrow,aave_arbitrum
2022-05-19 00:00:00+00:00,0.05361429032770664,USDT,borrow,aave_arbitrum
2022-05-20 00:00:00+00:00,0.04341793597474676,USDT,borrow,aave_arbitrum
2022-05-21 00:00:00+00:00,0.04952737453101861,USDT,borrow,aave_arbitrum
2022-05-22 00:00:00+00:00,0.050003011628830495,USDT,borrow,aave_arbitrum
2022-05-23 00:00:00+00:00,0.04388771536671484,USDT,borrow,aave_arbitrum
2022-05-24 00:00:00+00:00,0.05052577416949861,USDT,borrow,aave_arbitrum
2022-05-25 00:00:00+00:00,0.05204393832154592,USDT,borrow,aave_arbitrum
2022-05-26 00:00:00+00:00,0.05493356510592683,USDT,borrow,aave_arbitrum
2022-05-27 00:00:00+00:00,0.051494866034887975,USDT,borrow,aave_arbitrum
