date,rate,asset,rate_type,protocol
2022-07-01 00:00:00+00:00,0.00010630736256698797,WBTC,supply,aave_arbitrum
2022-07-02 00:00:00+00:00,0.00024545107001711373,WBTC,supply,aave_arbitrum
2022-07-03 00:00:00+00:00,0.00031424862930344566,WBTC,supply,aave_arbitrum
2022-07-04 00:00:00+00:00,0.00032919703147353015,WBTC,supply,aave_arbitrum
2022-07-05 00:00:00+00:00,0.0001369731501100933,WBTC,supply,aave_arbitrum
2022-07-06 00:00:00+00:00,5.3332965810847906e-05,WBTC,supply,aave_arbitrum
2022-07-07 00:00:00+00:00,6.545379740570535e-05,WBTC,supply,aave_arbitrum
2022-07-08 00:00:00+00:00,6.0168153529022466e-05,WBTC,supply,aave_arbitrum
2022-07-09 00:00:00+00:00,6.256676978504873e-05,WBTC,supply,aave_arbitrum
2022-07-10 00:00:00+00:00,6.948997810622263e-05,WBTC,supply,aave_arbitrum
2022-07-11 00:00:00+00:00,6.650312063365805e-05,WBTC,supply,aave_arbitrum
2022-07-12 00:00:00+00:00,4.909986142264806e-05,WBTC,supply,aave_arbitrum
2022-07-13 00:00:00+00:00,5.8455652948495e-05,WBTC,supply,aave_arbitrum
2022-07-14 00:00:00+00:00,6.522066202726362e-05,WBTC,supply,aave_arbitrum
2022-07-15 00:00:00+00:00,4.8083723701792416e-05,WBTC,supply,aave_arbitrum
2022-07-16 00:00:00+00:00,6.449397052622943e-05,WBTC,supply,aave_arbitrum
2022-07-17 00:00:00+00:00,5.84180407611289e-05,WBTC,supply,aave_arbitrum
2022-07-18 00:00:00+00:00,5.2700046096728994e-05,WBTC,supply,aave_arbitrum
2022-07-19 00:00:00+00:00,5.392601006258419e-05,WBTC,supply,aave_arbitrum
2022-07-20 00:00:00+00:00,6.174956536013763e-05,WBTC,supply,aave_arbitrum
2022-07-21 00:00:00+00:00,6.382833647344137e-05,WBTC,supply,aave_arbitrum
2022-07-22 00:00:00+00:00,6.598818791047641e-05,WBTC,supply,aave_arbitrum
2022-07-23 00:00:00+00:00,6.0789890991104203e-05,WBTC,supply,aave_arbitrum
2022-07-24 00:00:00+00:00,6.700831750293634e-05,WBTC,supply,aave_arbitrum
2022-07-25 00:00:00+00:00,6.680362397077982e-05,WBTC,supply,aave_arbitrum
2022-07-26 00:00:00+00:00,6.76440329785339e-05,WBTC,supply,aave_arbitrum
2022-07-27 00:00:00+00:00,7.447384121087966e-05,WBTC,supply,aave_arbitrum
2022-07-28 00:00:00+00:00,8.280696454220177e-05,WBTC,supply,aave_arbitrum
2022-07-29 00:00:00+00:00,6.339368933022541e-05,WBTC,supply,aave_arbitrum
2022-07-30 00:00:00+00:00,7.436213731976963e-05,WBTC,supply,aave_arbitrum
2022-07-31 00:00:00+00:00,7.443862373154233e-05,WBTC,supply,aave_arbitrum
2022-08-01 00:00:00+00:00,6.874030010450728e-05,WBTC,supply,aave_arbitrum
2022-08-02 00:00:00+00:00,7.242800355026076e-05,WBTC,supply,aave_arbitrum
2022-08-03 00:00:00+00:00,7.265124899905276e-05,WBTC,supply,aave_arbitrum
2022-08-04 00:00:00+00:00,6.377033305172282e-05,WBTC,supply,aave_arbitrum
2022-08-05 00:00:00+00:00,7.148549629671963e-05,WBTC,supply,aave_arbitrum
2022-08-06 00:00:00+00:00,6.76796755732903e-05,WBTC,supply,aave_arbitrum
2022-08-07 00:00:00+00:00,7.595056989938585e-05,WBTC,supply,aave_arbitrum
2022-08-08 00:00:00+00:00,7.848395084485157e-05,WBTC,supply,aave_arbitrum
2022-08-09 00:00:00+00:00,7.697800561066537e-05,WBTC,supply,aave_arbitrum
2022-08-10 00:00:00+00:00,7.874353489662522e-05,WBTC,supply,aave_arbitrum
2022-08-11 00:00:00+00:00,7.781622258466996e-05,WBTC,supply,aave_arbitrum
2022-08-12 00:00:00+00:00,7.46967926360152e-05,WBTC,supply,aave_arbitrum
2022-08-13 00:00:00+00:00,8.672603531028987e-05,WBTC,supply,aave_arbitrum
2022-08-14 00:00:00+00:00,7.53697486457961e-05,WBTC,supply,aave_arbitrum
2022-08-15 00:00:00+00:00,7.304423453888244e-05,WBTC,supply,aave_arbitrum
2022-08-16 00:00:00+00:00,7.843710009547529e-05,WBTC,supply,aave_arbitrum
2022-08-17 00:00:00+00:00,7.747727352560832e-05,WBTC,supply,aave_arbitrum
